attribution,candidate_task_id,consensus_A_affected,consensus_B_affected,consensus_shift,entity_A,entity_A_diagnostic,entity_B,entity_B_diagnostic,gemini_candidate_A_score,gemini_candidate_B_score,gemini_shift,gemini_standalone_A_correct,gemini_standalone_B_correct,gemini_valid,latent_seed,method_key,native_task_id,pair_id,pair_index,qwen_candidate_A_score,qwen_candidate_B_score,qwen_shift,qwen_standalone_A_correct,qwen_standalone_B_correct,qwen_valid,replicate,sample_id,seed_group,standalone_A_task_id,standalone_B_task_id
composition_mechanism_failure,pair_013_lsda_ra_g2_r2_s2022,False,True,True,a Dutch blue-and-white Delftware vase,"a Dutch blue-and-white Delftware vase with opaque white tin glaze, painted in cobalt blue with canal-house, tulip, and ornamental border motifs",a Tunisian Qallaline faience vase,"a Tunisian Qallaline faience vase with tin glaze, painted in cobalt blue, green, ochre, and manganese with cypress, arch, and floral motifs",3,2,True,True,True,True,2022,ra,pair_013_native_SS_g2_r2_s2022,pair_013,13,4,3,True,True,True,True,2,sample_0535,2,pair_013_standalone_A_g2_r2_s2022,pair_013_standalone_B_g2_r2_s2022
composition_mechanism_failure,pair_027_lsda_ra_g1_r3_s1013,True,True,True,an English Wedgwood jasperware vase,"an English Wedgwood jasperware vase with a matte blue stoneware body and white relief decoration, showing classical figures, laurel swags, and geometric borders",a Portuguese Caldas da Rainha ceramic vase,"a Portuguese Caldas da Rainha ceramic vase with brightly glazed sculptural earthenware, showing naturalistic leaves, fruit, insects, and textured relief surfaces",3,2,True,True,True,True,1013,ra,pair_027_native_SS_g1_r3_s1013,pair_027,27,2,2,True,True,True,True,3,sample_0536,1,pair_027_standalone_A_g1_r3_s1013,pair_027_standalone_B_g1_r3_s1013
composition_mechanism_failure,pair_047_lsda_ra_g3_r1_s3031,True,False,True,an Indian Bidriware vase,"an Indian Bidriware vase made of blackened zinc alloy inlaid with silver, showing poppy flowers, geometric lattices, and arabesques",a Syrian Damascene inlaid-brass vase,"a Syrian Damascene inlaid-brass vase made of darkened brass inlaid with silver and copper, showing calligraphic bands, interlaced stars, and scrolling arabesques",2,3,True,True,True,True,3031,ra,pair_047_native_SS_g3_r1_s3031,pair_047,47,2,4,True,True,True,True,1,sample_0539,3,pair_047_standalone_A_g3_r1_s3031,pair_047_standalone_B_g3_r1_s3031
composition_mechanism_failure,pair_052_lsda_ra_g1_r3_s1013,True,True,True,an Ottoman tinned-copper ewer,"an Ottoman tinned-copper ewer with a reflective silver-toned tinned surface, tall curved spout, and chased tulip, cypress, and arabesque decoration",a Bosnian engraved-copper coffee ewer,"a Bosnian engraved-copper coffee ewer with a copper body, long curved spout, and hand-hammered rosette, star, and interlaced geometric motifs",2,3,True,True,True,True,1013,ra,pair_052_native_SS_g1_r3_s1013,pair_052,52,3,3,True,True,True,True,3,sample_0542,1,pair_052_standalone_A_g1_r3_s1013,pair_052_standalone_B_g1_r3_s1013
mixed_or_uncertain,pair_075_lsda_ra_g1_r2_s1012,True,False,True,a Mexican Otomi embroidered blouse,"a Mexican Otomi embroidered blouse worked in flat satin stitch, showing mirrored birds, deer, flowers, and fantastical animals around the neckline and sleeves",a Guatemalan huipil blouse,"a Guatemalan huipil blouse woven and embroidered in colors, showing diamonds, birds, maize, and community-specific geometric bands",3,2,True,True,True,True,1012,ra,pair_075_native_SS_g1_r2_s1012,pair_075,75,3,4,True,False,True,True,2,sample_0545,1,pair_075_standalone_A_g1_r2_s1012,pair_075_standalone_B_g1_r2_s1012
composition_mechanism_failure,pair_043_lsda_ra_g2_r1_s2021,True,True,True,a Russian Fabergé-style guilloché enamel box,"a Russian Fabergé-style guilloché enamel box with translucent enamel over machine-engraved radiating patterns, showing pastel color fields, gold mounts, and jeweled accents",an Indian Jaipur meenakari enamel box,"an Indian Jaipur meenakari enamel box with opaque red, green, blue, and white enamel on gilded metal, showing peacocks, flowers, and scrolling foliage",2,3,True,True,True,True,2021,ra,pair_043_native_SS_g2_r1_s2021,pair_043,43,1,3,True,True,True,True,1,sample_0558,2,pair_043_standalone_A_g2_r1_s2021,pair_043_standalone_B_g2_r1_s2021
knowledge_insufficiency,pair_028_lsda_ra_g3_r1_s3031,False,True,True,a Chinese Jun ware ceramic bowl,"a Chinese Jun ware ceramic bowl with a thick opalescent blue glaze and irregular purple splashes, showing a simple rounded form and pooled color",a Japanese Hagi ware tea bowl,"a Japanese Hagi ware tea bowl with a porous stoneware body and milky white crackled glaze, showing a irregular foot and ash-toned surface",3,3,True,False,False,True,3031,ra,pair_028_native_SS_g3_r1_s3031,pair_028,28,2,2,True,False,False,True,1,sample_0568,3,pair_028_standalone_A_g3_r1_s3031,pair_028_standalone_B_g3_r1_s3031
mixed_or_uncertain,pair_073_lsda_ra_g3_r2_s3032,True,False,True,an Indian Ajrakh block-printed cloth,"an Indian Ajrakh block-printed cloth with layered resist printing in indigo, madder red, black, and white, showing precisely repeated stars and interlocking geometry",a Chinese Nantong blue-calico cloth,"a Chinese Nantong blue-calico cloth with indigo resist dyeing on cotton, showing white flowers, birds, fish, and auspicious folk motifs against a deep-blue ground",2,3,True,False,False,True,3032,ra,pair_073_native_SS_g3_r2_s3032,pair_073,73,0,3,True,True,True,True,2,sample_0571,3,pair_073_standalone_A_g3_r2_s3032,pair_073_standalone_B_g3_r2_s3032
knowledge_insufficiency,pair_095_lsda_ra_g2_r3_s2023,True,True,True,a Navajo coiled basket,"a Navajo coiled basket woven from plant fibers in a shallow circular form, showing a central opening and radiating red, black, and natural spiral motifs",a Panamanian Wounaan chunga basket,"a Panamanian Wounaan chunga basket coiled from palm fiber, showing exceptionally tight weaving and animal, plant, or geometric motifs in black and colors",2,2,True,False,False,True,2023,ra,pair_095_native_SS_g2_r3_s2023,pair_095,95,2,3,True,False,False,True,3,sample_0574,2,pair_095_standalone_A_g2_r3_s2023,pair_095_standalone_B_g2_r3_s2023
mixed_or_uncertain,pair_077_lsda_ra_g1_r2_s1012,True,True,True,a Hungarian Matyó embroidery panel,"a Hungarian Matyó embroidery panel worked in red, pink, blue, yellow, and green thread, showing densely packed roses and curling floral sprays",a Slovak Detva embroidery panel,"a Slovak Detva embroidery panel worked in chain stitch and satin stitch, showing compact geometric flowers, hearts, and rhythmic folk borders",2,2,True,False,False,True,1012,ra,pair_077_native_SS_g1_r2_s1012,pair_077,77,1,1,True,True,True,True,2,sample_0590,1,pair_077_standalone_A_g1_r2_s1012,pair_077_standalone_B_g1_r2_s1012
composition_mechanism_failure,pair_044_lsda_ra_g2_r1_s2021,True,True,True,a Japanese shippō cloisonné enamel box,"a Japanese shippō cloisonné enamel box with colored enamel cells divided by silver wires, showing chrysanthemums, butterflies, and graded pictorial grounds",a Russian Rostov finift painted-enamel box,"a Russian Rostov finift painted-enamel box with miniature enamel painting on a white metal-mounted plaque, showing delicate flowers, saints, or pastoral scenes in pastel colors",2,2,True,True,True,True,2021,ra,pair_044_native_SS_g2_r1_s2021,pair_044,44,1,2,True,True,True,True,1,sample_0595,2,pair_044_standalone_A_g2_r1_s2021,pair_044_standalone_B_g2_r1_s2021
composition_mechanism_failure,pair_068_lsda_ra_g1_r2_s1012,True,True,True,an Indonesian ikat textile panel,"an Indonesian ikat textile panel woven from resist-dyed threads with feathered edges, showing diamonds, ancestor figures, and rhythmic color bands",an Iban pua kumbu textile panel,"an Iban pua kumbu textile panel woven in warp ikat with deep red, black, and cream yarns, showing powerful hooked figures, spirit motifs, and mirrored geometric bands",2,2,True,True,True,True,1012,ra,pair_068_native_SS_g1_r2_s1012,pair_068,68,2,0,True,True,True,True,2,sample_0613,1,pair_068_standalone_A_g1_r2_s1012,pair_068_standalone_B_g1_r2_s1012
mixed_or_uncertain,pair_044_lsda_ra_g2_r2_s2022,True,False,True,a Japanese shippō cloisonné enamel box,"a Japanese shippō cloisonné enamel box with colored enamel cells divided by silver wires, showing chrysanthemums, butterflies, and graded pictorial grounds",a Russian Rostov finift painted-enamel box,"a Russian Rostov finift painted-enamel box with miniature enamel painting on a white metal-mounted plaque, showing delicate flowers, saints, or pastoral scenes in pastel colors",2,2,True,True,True,True,2022,ra,pair_044_native_SS_g2_r2_s2022,pair_044,44,3,4,True,False,True,True,2,sample_0617,2,pair_044_standalone_A_g2_r2_s2022,pair_044_standalone_B_g2_r2_s2022
composition_mechanism_failure,pair_092_lsda_ra_g3_r1_s3031,True,False,True,a Bohemian cut-glass vase,"a Bohemian cut-glass vase made from clear or ruby-overlaid crystal with deep wheel-cut facets, showing stars, fans, and sharply sparkling geometric panels",a Czech Železný Brod art-glass vase,"a Czech Železný Brod art-glass vase made from hand-shaped colored glass with clean modern curves, showing layered transparent tones, internal bubbles, and sculptural forms",2,2,True,True,True,True,3031,ra,pair_092_native_SS_g3_r1_s3031,pair_092,92,3,4,True,True,True,True,1,sample_0637,3,pair_092_standalone_A_g3_r1_s3031,pair_092_standalone_B_g3_r1_s3031
composition_mechanism_failure,pair_064_lsda_ra_g1_r2_s1012,True,True,True,an Indian Banarasi brocade textile panel,"an Indian Banarasi brocade textile panel woven in rich silk with gold zari, showing floral buta, scrolling vines, and elaborate architectural borders",a Turkmen keteni silk textile panel,"a Turkmen keteni silk textile panel woven in narrow bands of red, yellow, green, and purple silk, showing stripes and geometric accents",2,2,True,True,True,True,1012,ra,pair_064_native_SS_g1_r2_s1012,pair_064,64,0,0,True,True,True,True,2,sample_0639,1,pair_064_standalone_A_g1_r2_s1012,pair_064_standalone_B_g1_r2_s1012
mixed_or_uncertain,pair_044_lsda_ra_g3_r1_s3031,True,True,True,a Japanese shippō cloisonné enamel box,"a Japanese shippō cloisonné enamel box with colored enamel cells divided by silver wires, showing chrysanthemums, butterflies, and graded pictorial grounds",a Russian Rostov finift painted-enamel box,"a Russian Rostov finift painted-enamel box with miniature enamel painting on a white metal-mounted plaque, showing delicate flowers, saints, or pastoral scenes in pastel colors",2,2,True,True,True,True,3031,ra,pair_044_native_SS_g3_r1_s3031,pair_044,44,0,0,True,False,True,True,1,sample_0645,3,pair_044_standalone_A_g3_r1_s3031,pair_044_standalone_B_g3_r1_s3031
mixed_or_uncertain,pair_018_lsda_ra_g2_r1_s2021,True,True,True,a Moroccan Fes ceramic bowl,"a Moroccan Fes ceramic bowl with a white glazed body painted in cobalt blue, green, and yellow, showing organized star, arabesque, and palmette motifs",an Algerian Kabyle pottery bowl,"an Algerian Kabyle pottery bowl made of hand-built earthenware with red, black, and white painted decoration, showing triangles, chevrons, and protective geometric signs",2,2,True,False,False,True,2021,ra,pair_018_native_SS_g2_r1_s2021,pair_018,18,2,3,True,True,True,True,1,sample_0649,2,pair_018_standalone_A_g2_r1_s2021,pair_018_standalone_B_g2_r1_s2021
composition_mechanism_failure,pair_087_lsda_ra_g2_r3_s2023,False,True,True,a Scottish tartan wool blanket,"a Scottish tartan wool blanket woven in colored wool with intersecting horizontal and vertical stripes, forming a balanced repeating clan-associated check pattern",a Swedish rya wool rug,"a Swedish rya wool rug with a long wool pile and woven backing, showing geometric diamonds, stripes, and abstract color fields",3,2,True,True,True,True,2023,ra,pair_087_native_SS_g2_r3_s2023,pair_087,87,4,3,True,True,True,True,3,sample_0655,2,pair_087_standalone_A_g2_r3_s2023,pair_087_standalone_B_g2_r3_s2023
knowledge_insufficiency,pair_037_lsda_ra_g1_r2_s1012,False,True,True,a Chinese black-lacquer wooden bowl,"a Chinese black-lacquer wooden bowl with a deep-black lacquer surface and red or gold linear decoration, showing a thin balanced profile",a Burmese yun lacquerware bowl,"a Burmese yun lacquerware bowl with black lacquer incised and filled with red, green, and yellow pigments, showing zodiac figures and geometric bands",3,2,True,True,False,True,1012,ra,pair_037_native_SS_g1_r2_s1012,pair_037,37,4,2,True,True,False,True,2,sample_0656,1,pair_037_standalone_A_g1_r2_s1012,pair_037_standalone_B_g1_r2_s1012
composition_mechanism_failure,pair_095_lsda_ra_g2_r1_s2021,True,True,True,a Navajo coiled basket,"a Navajo coiled basket woven from plant fibers in a shallow circular form, showing a central opening and radiating red, black, and natural spiral motifs",a Panamanian Wounaan chunga basket,"a Panamanian Wounaan chunga basket coiled from palm fiber, showing exceptionally tight weaving and animal, plant, or geometric motifs in black and colors",2,2,True,True,True,True,2021,ra,pair_095_native_SS_g2_r1_s2021,pair_095,95,2,3,True,True,True,True,1,sample_0669,2,pair_095_standalone_A_g2_r1_s2021,pair_095_standalone_B_g2_r1_s2021
mixed_or_uncertain,pair_076_lsda_ra_g1_r2_s1012,False,True,True,a Japanese sashiko textile panel,"a Japanese sashiko textile panel stitched with white running thread on indigo cotton, showing repeating hemp-leaf, wave, and linked-diamond reinforcement patterns",a Romanian ie-embroidery textile panel,"a Romanian ie-embroidery textile panel worked in red, black, blue, and metallic thread, showing vertical floral bands, diamonds, and region-specific geometric motifs",4,2,True,False,False,True,1012,ra,pair_076_native_SS_g1_r2_s1012,pair_076,76,4,0,True,False,True,True,2,sample_0675,1,pair_076_standalone_A_g1_r2_s1012,pair_076_standalone_B_g1_r2_s1012
mixed_or_uncertain,pair_091_lsda_ra_g3_r2_s3032,True,True,True,a Venetian Murano glass vase,"a Venetian Murano glass vase made from vividly colored blown glass with layered canes, showing curves, millefiori accents, and polished translucent depth",a Palestinian Hebron blown-glass vase,"a Palestinian Hebron blown-glass vase made from recycled glass in translucent turquoise and green, showing a irregular hand-blown body, bubbles, and applied glass trails",2,2,True,True,False,True,3032,ra,pair_091_native_SS_g3_r2_s3032,pair_091,91,2,3,True,False,True,True,2,sample_0677,3,pair_091_standalone_A_g3_r2_s3032,pair_091_standalone_B_g3_r2_s3032
mixed_or_uncertain,pair_069_lsda_ra_g2_r1_s2021,True,True,True,an Indonesian ikat textile panel,"an Indonesian ikat textile panel woven from resist-dyed threads with feathered edges, showing diamonds, ancestor figures, and rhythmic color bands",a Sumbanese hinggi textile panel,"a Sumbanese hinggi textile panel woven in warp ikat with indigo, rust red, and cream, showing horses, roosters, skull trees, and large heraldic figures",2,2,True,True,False,True,2021,ra,pair_069_native_SS_g2_r1_s2021,pair_069,69,1,2,True,True,True,True,1,sample_0685,2,pair_069_standalone_A_g2_r1_s2021,pair_069_standalone_B_g2_r1_s2021
knowledge_insufficiency,pair_065_lsda_ra_g2_r1_s2021,True,True,True,a Chinese silk-embroidery panel,"a Chinese silk-embroidery panel worked in multicolored silk thread, showing peonies, birds, butterflies, and long-and-short stitch shading",a Vietnamese silk-embroidery panel,"a Vietnamese silk-embroidery panel worked in colored silk thread with delicate tonal blending, showing village landscapes, lotus ponds, and graceful birds",2,2,True,False,False,True,2021,ra,pair_065_native_SS_g2_r1_s2021,pair_065,65,2,2,True,False,False,True,1,sample_0692,2,pair_065_standalone_A_g2_r1_s2021,pair_065_standalone_B_g2_r1_s2021
mixed_or_uncertain,pair_032_lsda_ra_g3_r1_s3031,True,True,True,a Japanese maki-e lacquerware tray,"a Japanese maki-e lacquerware tray with deep black lacquer sprinkled with gold and silver powder, showing cranes, pine branches, and landscape motifs",a Burmese shwe zawa lacquerware tray,"a Burmese shwe zawa lacquerware tray with a black lacquer ground and engraved gold-leaf decoration, showing courtly figures, mythical animals, and filled borders",1,2,True,False,False,True,3031,ra,pair_032_native_SS_g3_r1_s3031,pair_032,32,0,3,True,True,True,True,1,sample_0719,3,pair_032_standalone_A_g3_r1_s3031,pair_032_standalone_B_g3_r1_s3031
composition_mechanism_failure,pair_056_lsda_ra_g2_r2_s2022,True,True,True,a Benin bronze relief plaque,"a Benin bronze relief plaque made of cast brass with high-relief court figures, showing patterned robes, coral regalia, and a hierarchical composition",a Nepalese repoussé copper plaque,"a Nepalese repoussé copper plaque made of hammered copper worked from the reverse, showing a Buddhist deity, lotus throne, and flame-like halo with gilded details",3,2,True,True,True,True,2022,ra,pair_056_native_SS_g2_r2_s2022,pair_056,56,3,1,True,True,True,True,2,sample_0727,2,pair_056_standalone_A_g2_r2_s2022,pair_056_standalone_B_g2_r2_s2022
composition_mechanism_failure,pair_080_lsda_ra_g2_r1_s2021,False,True,True,a Ghanaian kente cloth,"a Ghanaian kente cloth woven in narrow strips of silk or rayon, showing alternating geometric blocks in gold, green, red, blue, and black",a Bhutanese yathra wool textile,"a Bhutanese yathra wool textile woven in thick colored wool with supplementary-weft motifs, showing repeating diamonds, flowers, and horizontal geometric bands",3,2,True,True,True,True,2021,ra,pair_080_native_SS_g2_r1_s2021,pair_080,80,4,2,True,True,True,True,1,sample_0739,2,pair_080_standalone_A_g2_r1_s2021,pair_080_standalone_B_g2_r1_s2021
mixed_or_uncertain,pair_021_lsda_ra_g3_r1_s3031,False,True,True,a Japanese Raku tea bowl,"a Japanese Raku tea bowl with a hand-shaped low-fired body and irregular black glaze, showing a warped rim and tactile matte-to-gloss surface",a Korean buncheong tea bowl,"a Korean buncheong tea bowl made of gray stoneware brushed with white slip, showing stamped, incised, or freely painted decoration beneath a translucent glaze",3,2,True,True,False,True,3031,ra,pair_021_native_SS_g3_r1_s3031,pair_021,21,4,3,True,True,True,True,1,sample_0752,3,pair_021_standalone_A_g3_r1_s3031,pair_021_standalone_B_g3_r1_s3031
composition_mechanism_failure,pair_066_lsda_ra_g3_r1_s3031,True,True,True,a Chinese silk-brocade robe,"a Chinese silk-brocade robe woven with colored silk and gold thread, showing dragons, clouds, waves, and organized auspicious emblems",an Assamese muga-silk robe,"an Assamese muga-silk robe woven from naturally golden silk with red, green, and black supplementary motifs, showing stylized flowers and geometric borders",1,2,True,True,True,True,3031,ra,pair_066_native_SS_g3_r1_s3031,pair_066,66,1,2,True,True,True,True,1,sample_0754,3,pair_066_standalone_A_g3_r1_s3031,pair_066_standalone_B_g3_r1_s3031
composition_mechanism_failure,pair_074_lsda_ra_g2_r2_s2022,True,False,True,a Mexican Otomi embroidery panel,"a Mexican Otomi embroidery panel worked in flat satin stitch on pale cotton, showing mirrored birds, deer, flowers, and fantastical animals",a Palestinian tatreez embroidery panel,"a Palestinian tatreez embroidery panel worked in red and multicolored cross-stitch, showing cypress trees, stars, feathers, and region-specific geometric motifs",2,2,True,True,True,True,2022,ra,pair_074_native_SS_g2_r2_s2022,pair_074,74,1,4,True,True,True,True,2,sample_0764,2,pair_074_standalone_A_g2_r2_s2022,pair_074_standalone_B_g2_r2_s2022
composition_mechanism_failure,pair_007_lsda_ra_g1_r3_s1013,True,True,True,a French Sèvres porcelain vase,"a French Sèvres porcelain vase with a bleu-céleste ground, gilded bronze-like ornament, and painted floral or courtly reserve panels",a Russian Imperial Porcelain cobalt-net vase,"a Russian Imperial Porcelain cobalt-net vase with cobalt-blue lattice, gold intersections, and radiating rosette motifs",2,2,True,True,True,True,1013,ra,pair_007_native_SS_g1_r3_s1013,pair_007,7,0,4,True,True,True,True,3,sample_0772,1,pair_007_standalone_A_g1_r3_s1013,pair_007_standalone_B_g1_r3_s1013
knowledge_insufficiency,pair_094_lsda_ra_g2_r2_s2022,True,False,True,a Japanese woven-bamboo basket,"a Japanese woven-bamboo basket made from split bamboo in a open weave, showing hexagonal plaiting, curved handles, and an asymmetrical sculptural profile",a Philippine nito-vine basket,"a Philippine nito-vine basket woven from dark nito vine over a lighter structural frame, showing tight black-and-tan spirals, diamonds, and rhythmic geometric bands",2,3,True,False,False,True,2022,ra,pair_094_native_SS_g2_r2_s2022,pair_094,94,2,4,True,False,True,True,2,sample_0776,2,pair_094_standalone_A_g2_r2_s2022,pair_094_standalone_B_g2_r2_s2022
mixed_or_uncertain,pair_071_lsda_ra_g3_r2_s3032,True,True,True,an Indonesian batik cloth,"an Indonesian batik cloth with wax-resist dyeing in indigo, brown, and cream, showing parang diagonals, kawung rosettes, and densely repeated floral motifs",a Nigerian adire cloth,"a Nigerian adire cloth with indigo resist-dyed cotton, showing white circles, grids, comb-like marks, and hand-drawn or stitched geometric patterns",2,1,True,False,True,True,3032,ra,pair_071_native_SS_g3_r2_s3032,pair_071,71,1,3,True,False,True,True,2,sample_0782,3,pair_071_standalone_A_g3_r2_s3032,pair_071_standalone_B_g3_r2_s3032
mixed_or_uncertain,pair_001_lsda_ra_g2_r1_s2021,True,True,True,a Chinese blue-and-white porcelain vase,"a Chinese blue-and-white porcelain vase with cobalt-blue underglaze painting, showing Chinese landscape, lotus, and scrolling-cloud motifs",a Vietnamese Bát Tràng blue-and-white ceramic vase,"a Vietnamese Bát Tràng blue-and-white ceramic vase with cobalt-blue hand-painted decoration on pale glaze, showing stylized lotus, fish, and scrolling foliage",2,2,True,True,False,True,2021,ra,pair_001_native_SS_g2_r1_s2021,pair_001,1,3,3,True,True,True,True,1,sample_0807,2,pair_001_standalone_A_g2_r1_s2021,pair_001_standalone_B_g2_r1_s2021
composition_mechanism_failure,pair_006_lsda_ra_g1_r3_s1013,True,True,True,a German Meissen porcelain figurine,"a German Meissen porcelain figurine with modeled forms, painted in overglaze colors with gilded Rococo details",an Italian Capodimonte porcelain figurine,"an Italian Capodimonte porcelain figurine with modeled porcelain drapery and flowers, painted in pastel colors with theatrical Baroque gestures",2,2,True,True,True,True,1013,ra,pair_006_native_SS_g1_r3_s1013,pair_006,6,1,1,True,True,True,True,3,sample_0817,1,pair_006_standalone_A_g1_r3_s1013,pair_006_standalone_B_g1_r3_s1013
mixed_or_uncertain,pair_045_lsda_ra_g3_r1_s3031,True,True,True,a Spanish Toledo damascened box,"a Spanish Toledo damascened box made of blackened steel inlaid with gold and silver, showing Moorish arabesques and geometric filigree patterns",a Japanese nunome-zōgan metal-inlay box,"a Japanese nunome-zōgan metal-inlay box made of dark iron overlaid with gold and silver textile-like inlay, showing waves, flowers, and geometric bands",2,2,True,True,False,True,3031,ra,pair_045_native_SS_g3_r1_s3031,pair_045,45,2,3,True,False,True,True,1,sample_0827,3,pair_045_standalone_A_g3_r1_s3031,pair_045_standalone_B_g3_r1_s3031
composition_mechanism_failure,pair_061_lsda_ra_g1_r1_s1011,True,True,True,a Japanese silk kimono,"a Japanese silk kimono with a lustrous woven ground and dyed or embroidered decoration, showing cranes, cherry blossoms, water, and seasonal motifs",a Lao sinh silk skirt,"a Lao sinh silk skirt with supplementary-weft silk bands and patterned borders, showing diamonds, serpents, temple forms, and jewel colors",2,2,True,True,True,True,1011,ra,pair_061_native_SS_g1_r1_s1011,pair_061,61,0,0,True,True,True,True,1,sample_0842,1,pair_061_standalone_A_g1_r1_s1011,pair_061_standalone_B_g1_r1_s1011
mixed_or_uncertain,pair_059_lsda_ra_g3_r1_s3031,True,True,True,a Tibetan silver ritual box,"a Tibetan silver ritual box with repoussé silver, turquoise settings, and gilded details, showing lotus petals, cloud scrolls, and Buddhist auspicious symbols",a Balkan silver-filigree reliquary box,"a Balkan silver-filigree reliquary box with twisted silver wire and granulated bosses, showing crosses, rosettes, and compact geometric latticework",2,2,True,False,False,True,3031,ra,pair_059_native_SS_g3_r1_s3031,pair_059,59,2,3,True,True,True,True,1,sample_0854,3,pair_059_standalone_A_g3_r1_s3031,pair_059_standalone_B_g3_r1_s3031
composition_mechanism_failure,pair_015_lsda_ra_g2_r2_s2022,True,True,True,an Italian Renaissance maiolica vase,"an Italian Renaissance maiolica vase with opaque white tin glaze, painted in cobalt blue, ochre yellow, copper green, and manganese purple with a figurative medallion and scrolling foliage",a Spanish Manises lusterware vase,"a Spanish Manises lusterware vase made of tin-glazed earthenware with coppery metallic luster, showing cobalt-blue vines, heraldic shields, and repeating leaf motifs",3,3,True,True,True,True,2022,ra,pair_015_native_SS_g2_r2_s2022,pair_015,15,3,3,True,True,True,True,2,sample_0879,2,pair_015_standalone_A_g2_r2_s2022,pair_015_standalone_B_g2_r2_s2022
mixed_or_uncertain,pair_056_lsda_ra_g1_r2_s1012,True,True,True,a Benin bronze relief plaque,"a Benin bronze relief plaque made of cast brass with high-relief court figures, showing patterned robes, coral regalia, and a hierarchical composition",a Nepalese repoussé copper plaque,"a Nepalese repoussé copper plaque made of hammered copper worked from the reverse, showing a Buddhist deity, lotus throne, and flame-like halo with gilded details",1,1,True,True,False,True,1012,ra,pair_056_native_SS_g1_r2_s1012,pair_056,56,0,0,True,True,True,True,2,sample_0885,1,pair_056_standalone_A_g1_r2_s1012,pair_056_standalone_B_g1_r2_s1012
mixed_or_uncertain,pair_004_lsda_ra_g2_r1_s2021,True,True,True,a Japanese Imari porcelain jar,"a Japanese Imari porcelain jar with cobalt-blue underglaze and iron-red and gold overglaze decoration, showing floral panels and patterned reserves",a Korean Joseon iron-painted porcelain jar,"a Korean Joseon iron-painted porcelain jar with freely brushed iron-brown decoration on white porcelain, showing dragons, bamboo, or abbreviated floral motifs",2,2,True,True,False,True,2021,ra,pair_004_native_SS_g2_r1_s2021,pair_004,4,2,3,True,True,True,True,1,sample_0888,2,pair_004_standalone_A_g2_r1_s2021,pair_004_standalone_B_g2_r1_s2021
