attribution,consensus_A_affected,consensus_B_affected,consensus_shift,entity_A,entity_A_diagnostic,entity_B,entity_B_diagnostic,gemini_candidate_A_score,gemini_candidate_B_score,gemini_shift,gemini_standalone_A_correct,gemini_standalone_B_correct,gemini_valid,latent_seed,native_task_id,pair_id,pair_index,qwen_candidate_A_score,qwen_candidate_B_score,qwen_shift,qwen_standalone_A_correct,qwen_standalone_B_correct,qwen_valid,replicate,sample_id,seed_group,standalone_A_task_id,standalone_B_task_id
knowledge_insufficiency,False,True,True,a Japanese Bizen stoneware vase,"a Japanese Bizen stoneware vase with an unglazed reddish-brown body marked by natural ash deposits and flame flashes, showing an austere asymmetrical form",a French Puisaye stoneware vase,"a French Puisaye stoneware vase with a dark salt-glazed stoneware body and earthy brown-to-gray surface, showing incised bands and robust hand-thrown proportions",3,4,True,False,False,True,2022,pair_029_native_SS_g2_r2_s2022,pair_029,29,5,2,True,True,False,True,2,sample_0681,2,pair_029_standalone_A_g2_r2_s2022,pair_029_standalone_B_g2_r2_s2022
knowledge_insufficiency,True,True,True,a Chinese silk-embroidery panel,"a Chinese silk-embroidery panel worked in multicolored silk thread, showing peonies, birds, butterflies, and long-and-short stitch shading",a Vietnamese silk-embroidery panel,"a Vietnamese silk-embroidery panel worked in colored silk thread with delicate tonal blending, showing village landscapes, lotus ponds, and graceful birds",2,2,True,False,False,True,2023,pair_065_native_SS_g2_r3_s2023,pair_065,65,2,3,True,False,False,True,3,sample_0687,2,pair_065_standalone_A_g2_r3_s2023,pair_065_standalone_B_g2_r3_s2023
knowledge_insufficiency,False,True,True,a Dutch blue-and-white Delftware plate,"a Dutch blue-and-white Delftware plate with opaque white tin glaze, painted in cobalt blue with canal-house, tulip, and ornamental border motifs",a Slovak Modra faience plate,"a Slovak Modra faience plate made of pale glazed earthenware, painted in cobalt blue, green, yellow, and manganese with stylized birds and folk flowers",4,2,True,True,False,True,3031,pair_012_native_SS_g3_r1_s3031,pair_012,12,4,2,True,True,False,True,1,sample_0707,3,pair_012_standalone_A_g3_r1_s3031,pair_012_standalone_B_g3_r1_s3031
knowledge_insufficiency,True,False,True,an Italian Renaissance maiolica plate,"an Italian Renaissance maiolica plate with opaque white tin glaze, painted in cobalt blue, ochre yellow, copper green, and manganese purple with a figurative medallion and scrolling foliage",a French Nevers faience plate,"a French Nevers faience plate with white tin glaze, painted in deep blue, yellow, and manganese with heraldic, pastoral, and symmetrical floral motifs",3,3,True,False,False,True,2021,pair_014_native_SS_g2_r1_s2021,pair_014,14,2,4,True,False,True,True,1,sample_0708,2,pair_014_standalone_A_g2_r1_s2021,pair_014_standalone_B_g2_r1_s2021
knowledge_insufficiency,False,True,True,a Chinese blue-and-white porcelain vase,"a Chinese blue-and-white porcelain vase with cobalt-blue underglaze painting, showing Chinese landscape, lotus, and scrolling-cloud motifs",a Vietnamese Bát Tràng blue-and-white ceramic vase,"a Vietnamese Bát Tràng blue-and-white ceramic vase with cobalt-blue hand-painted decoration on pale glaze, showing stylized lotus, fish, and scrolling foliage",4,2,True,True,False,True,3032,pair_001_native_SS_g3_r2_s3032,pair_001,1,5,3,True,True,False,True,2,sample_0712,3,pair_001_standalone_A_g3_r2_s3032,pair_001_standalone_B_g3_r2_s3032
knowledge_insufficiency,False,True,True,a Chinese Longquan celadon vase,"a Chinese Longquan celadon vase with a thick translucent sea-green glaze over a balanced stoneware form, showing carved lotus petals and defined ridges",a Thai Si Satchanalai celadon vase,"a Thai Si Satchanalai celadon vase with an olive-green crackled glaze over gray stoneware, showing incised lotus petals, ring bands, and a high-shouldered profile",3,2,True,False,False,True,1012,pair_030_native_SS_g1_r2_s1012,pair_030,30,2,2,True,False,False,True,2,sample_0750,1,pair_030_standalone_A_g1_r2_s1012,pair_030_standalone_B_g1_r2_s1012
knowledge_insufficiency,True,False,True,a Panamanian mola textile panel,"a Panamanian mola textile panel made with layered reverse appliqué in colors, showing animals, plants, and maze-like geometric contours",a Ukrainian Hutsul embroidery panel,"a Ukrainian Hutsul embroidery panel worked in cross-stitch with red, orange, black, and green thread, showing diamonds, hooks, and repeated geometric bands",1,2,True,False,False,True,3033,pair_079_native_SS_g3_r3_s3033,pair_079,79,2,5,True,False,True,True,3,sample_0762,3,pair_079_standalone_A_g3_r3_s3033,pair_079_standalone_B_g3_r3_s3033
knowledge_insufficiency,True,False,True,an Indian Dhokra bronze figurine,"an Indian Dhokra bronze figurine made by lost-wax casting with an earthy bronze surface, showing elongated limbs, coiled-wire textures, and stylized tribal ornament",a Ghanaian Asante brass goldweight figurine,"a Ghanaian Asante brass goldweight figurine made by lost-wax casting in compact geometric form, showing a proverb-inspired human, animal, or tool motif with textured details",2,2,True,False,True,True,1012,pair_055_native_SS_g1_r2_s1012,pair_055,55,0,4,True,False,True,True,2,sample_0792,1,pair_055_standalone_A_g1_r2_s1012,pair_055_standalone_B_g1_r2_s1012
knowledge_insufficiency,True,True,True,an Inuit soapstone figurine,"an Inuit soapstone figurine carved from dark gray-green stone with rounded tactile surfaces, showing a compact animal or human figure with incised details",a Kenyan Kisii soapstone figurine,"a Kenyan Kisii soapstone figurine carved from pale soapstone and polished, showing an abstract intertwined human or animal form with rounded contours",2,2,True,False,False,True,1011,pair_100_native_SS_g1_r1_s1011,pair_100,100,2,3,True,False,False,True,1,sample_0795,1,pair_100_standalone_A_g1_r1_s1011,pair_100_standalone_B_g1_r1_s1011
knowledge_insufficiency,True,False,True,a Chinese sancai glazed ceramic jar,"a Chinese sancai glazed ceramic jar with amber, green, and cream lead glazes over a rounded earthenware body, showing drips and molded relief bands",a Peruvian Chulucanas pottery jar,"a Peruvian Chulucanas pottery jar with a burnished clay surface in black, cream, and brown, showing negative-painted geometric bands and abstract figures",2,3,True,False,True,True,1011,pair_022_native_SS_g1_r1_s1011,pair_022,22,2,5,True,False,True,True,1,sample_0812,1,pair_022_standalone_A_g1_r1_s1011,pair_022_standalone_B_g1_r1_s1011
knowledge_insufficiency,True,True,True,an Indian Dhokra bronze figurine,"an Indian Dhokra bronze figurine made by lost-wax casting with an earthy bronze surface, showing elongated limbs, coiled-wire textures, and stylized tribal ornament",a Ghanaian Asante brass goldweight figurine,"a Ghanaian Asante brass goldweight figurine made by lost-wax casting in compact geometric form, showing a proverb-inspired human, animal, or tool motif with textured details",3,2,True,False,False,True,2023,pair_055_native_SS_g2_r3_s2023,pair_055,55,0,0,True,False,False,True,3,sample_0820,2,pair_055_standalone_A_g2_r3_s2023,pair_055_standalone_B_g2_r3_s2023
knowledge_insufficiency,False,True,True,a Japanese Bizen stoneware vase,"a Japanese Bizen stoneware vase with an unglazed reddish-brown body marked by natural ash deposits and flame flashes, showing an austere asymmetrical form",a French Puisaye stoneware vase,"a French Puisaye stoneware vase with a dark salt-glazed stoneware body and earthy brown-to-gray surface, showing incised bands and robust hand-thrown proportions",4,2,True,True,False,True,1012,pair_029_native_SS_g1_r2_s1012,pair_029,29,3,2,True,False,False,True,2,sample_0861,1,pair_029_standalone_A_g1_r2_s1012,pair_029_standalone_B_g1_r2_s1012
knowledge_insufficiency,True,True,True,an Indian Dhokra bronze figurine,"an Indian Dhokra bronze figurine made by lost-wax casting with an earthy bronze surface, showing elongated limbs, coiled-wire textures, and stylized tribal ornament",a Ghanaian Asante brass goldweight figurine,"a Ghanaian Asante brass goldweight figurine made by lost-wax casting in compact geometric form, showing a proverb-inspired human, animal, or tool motif with textured details",2,2,True,False,False,True,3032,pair_055_native_SS_g3_r2_s3032,pair_055,55,2,3,True,False,False,True,2,sample_0864,3,pair_055_standalone_A_g3_r2_s3032,pair_055_standalone_B_g3_r2_s3032
knowledge_insufficiency,True,True,True,a Chinese Longquan celadon vase,"a Chinese Longquan celadon vase with a thick translucent sea-green glaze over a balanced stoneware form, showing carved lotus petals and defined ridges",a Thai Si Satchanalai celadon vase,"a Thai Si Satchanalai celadon vase with an olive-green crackled glaze over gray stoneware, showing incised lotus petals, ring bands, and a high-shouldered profile",2,2,True,False,False,True,3031,pair_030_native_SS_g3_r1_s3031,pair_030,30,3,3,True,False,False,True,1,sample_0867,3,pair_030_standalone_A_g3_r1_s3031,pair_030_standalone_B_g3_r1_s3031
