attribution,consensus_A_affected,consensus_B_affected,consensus_shift,entity_A,entity_A_diagnostic,entity_B,entity_B_diagnostic,gemini_candidate_A_score,gemini_candidate_B_score,gemini_shift,gemini_standalone_A_correct,gemini_standalone_B_correct,gemini_valid,latent_seed,native_task_id,pair_id,pair_index,qwen_candidate_A_score,qwen_candidate_B_score,qwen_shift,qwen_standalone_A_correct,qwen_standalone_B_correct,qwen_valid,replicate,sample_id,seed_group,standalone_A_task_id,standalone_B_task_id
missing_rating,,,,a Ghanaian kente cloth,"a Ghanaian kente cloth woven in narrow strips of silk or rayon, showing alternating geometric blocks in gold, green, red, blue, and black",a Bhutanese yathra wool textile,"a Bhutanese yathra wool textile woven in thick colored wool with supplementary-weft motifs, showing repeating diamonds, flowers, and horizontal geometric bands",,,,,,True,1012,pair_080_native_SS_g1_r2_s1012,pair_080,80,,,,,,False,2,sample_0210,1,pair_080_standalone_A_g1_r2_s1012,pair_080_standalone_B_g1_r2_s1012
missing_rating,,,,a Mexican Otomi embroidery panel,"a Mexican Otomi embroidery panel worked in flat satin stitch on pale cotton, showing mirrored birds, deer, flowers, and fantastical animals",a Palestinian tatreez embroidery panel,"a Palestinian tatreez embroidery panel worked in red and multicolored cross-stitch, showing cypress trees, stars, feathers, and region-specific geometric motifs",,,,,,False,2023,pair_074_native_SS_g2_r3_s2023,pair_074,74,,,,,,True,3,sample_0211,2,pair_074_standalone_A_g2_r3_s2023,pair_074_standalone_B_g2_r3_s2023
missing_rating,,,,a Japanese cast-iron tetsubin teapot,"a Japanese cast-iron tetsubin teapot with a dark textured iron body, arched handle, and relief decoration showing hailstone, pine, or geometric motifs",an Azerbaijani engraved-copper teapot,"an Azerbaijani engraved-copper teapot with a hammered copper body, curved spout, and incised floral medallions, boteh motifs, and geometric borders",,,,,,True,2022,pair_057_native_SS_g2_r2_s2022,pair_057,57,,,,,,False,2,sample_0212,2,pair_057_standalone_A_g2_r2_s2022,pair_057_standalone_B_g2_r2_s2022
missing_rating,,,,a Chinese blue-and-white porcelain vase,"a Chinese blue-and-white porcelain vase with cobalt-blue underglaze painting, showing Chinese landscape, lotus, and scrolling-cloud motifs",a Vietnamese Bát Tràng blue-and-white ceramic vase,"a Vietnamese Bát Tràng blue-and-white ceramic vase with cobalt-blue hand-painted decoration on pale glaze, showing stylized lotus, fish, and scrolling foliage",,,,,,False,2023,pair_001_native_SS_g2_r3_s2023,pair_001,1,,,,,,True,3,sample_0213,2,pair_001_standalone_A_g2_r3_s2023,pair_001_standalone_B_g2_r3_s2023
mixed_or_uncertain,True,True,True,a Moroccan engraved-brass tray,"a Moroccan engraved-brass tray with a polished brass surface densely chased with radiating stars, arabesques, and scalloped geometric borders",a Persian qalamzani copper tray,"a Persian qalamzani copper tray with a darkened chased copper surface, showing hunting scenes, birds, flowers, and concentric arabesque bands",2,2,True,True,False,True,2023,pair_051_native_SS_g2_r3_s2023,pair_051,51,3,3,True,True,True,True,3,sample_0214,2,pair_051_standalone_A_g2_r3_s2023,pair_051_standalone_B_g2_r3_s2023
missing_rating,,,,an Acoma Pueblo pottery jar,"an Acoma Pueblo pottery jar with a pale clay body and black-and-red painting, showing -line rain, stepped-cloud, and interlocking geometric motifs",a Catawba burnished pottery jar,"a Catawba burnished pottery jar made of unglazed hand-coiled clay with a smoky brown surface, showing a polished finish and incised details",,,,,,True,1012,pair_024_native_SS_g1_r2_s1012,pair_024,24,,,,,,False,2,sample_0215,1,pair_024_standalone_A_g1_r2_s1012,pair_024_standalone_B_g1_r2_s1012
missing_rating,,,,a Chinese cloisonné enamel plate,"a Chinese cloisonné enamel plate with turquoise and cobalt-blue enamel cells separated by gilded metal wires, showing lotus, cloud, and auspicious motifs",a French Limoges painted-enamel plate,"a French Limoges painted-enamel plate with opaque and translucent enamel painted over copper, showing Renaissance figures, grisaille shading, and jewel-toned borders",,,,,,True,2022,pair_049_native_SS_g2_r2_s2022,pair_049,49,,,,,,False,2,sample_0216,2,pair_049_standalone_A_g2_r2_s2022,pair_049_standalone_B_g2_r2_s2022
missing_rating,,,,a Benin bronze relief plaque,"a Benin bronze relief plaque made of cast brass with high-relief court figures, showing patterned robes, coral regalia, and a hierarchical composition",a Nepalese repoussé copper plaque,"a Nepalese repoussé copper plaque made of hammered copper worked from the reverse, showing a Buddhist deity, lotus throne, and flame-like halo with gilded details",,,,,,False,2021,pair_056_native_SS_g2_r1_s2021,pair_056,56,,,,,,True,1,sample_0217,2,pair_056_standalone_A_g2_r1_s2021,pair_056_standalone_B_g2_r1_s2021
missing_rating,,,,a Chinese famille-rose porcelain vase,"a Chinese famille-rose porcelain vase with opaque pink, green, yellow, and turquoise overglaze enamels, showing peonies, birds, and auspicious garden scenes",a Hungarian Herend porcelain vase,"a Hungarian Herend porcelain vase with polychrome enamel painting and gilded rims, showing stylized butterflies, flowers, and scale-like fishnet patterns",,,,,,True,1011,pair_008_native_SS_g1_r1_s1011,pair_008,8,,,,,,False,1,sample_0218,1,pair_008_standalone_A_g1_r1_s1011,pair_008_standalone_B_g1_r1_s1011
no_consensus_shift,False,False,False,an Italian Renaissance maiolica plate,"an Italian Renaissance maiolica plate with opaque white tin glaze, painted in cobalt blue, ochre yellow, copper green, and manganese purple with a figurative medallion and scrolling foliage",a French Nevers faience plate,"a French Nevers faience plate with white tin glaze, painted in deep blue, yellow, and manganese with heraldic, pastoral, and symmetrical floral motifs",2,1,True,True,True,True,1013,pair_014_native_SS_g1_r3_s1013,pair_014,14,4,4,False,True,True,True,3,sample_0219,1,pair_014_standalone_A_g1_r3_s1013,pair_014_standalone_B_g1_r3_s1013
missing_rating,,,,a Japanese woven-bamboo basket,"a Japanese woven-bamboo basket made from split bamboo in a open weave, showing hexagonal plaiting, curved handles, and an asymmetrical sculptural profile",a Philippine nito-vine basket,"a Philippine nito-vine basket woven from dark nito vine over a lighter structural frame, showing tight black-and-tan spirals, diamonds, and rhythmic geometric bands",,,,,,True,1011,pair_094_native_SS_g1_r1_s1011,pair_094,94,,,,,,False,1,sample_0220,1,pair_094_standalone_A_g1_r1_s1011,pair_094_standalone_B_g1_r1_s1011
knowledge_insufficiency,False,True,True,an Italian tooled-leather wall panel,"an Italian tooled-leather wall panel made from embossed and gilded leather, showing scrolling acanthus leaves, heraldic forms, and brown-and-gold relief",a Spanish Córdoba guadamecí leather panel,"a Spanish Córdoba guadamecí leather panel made from silvered, painted, and embossed leather, showing Renaissance arabesques, flowers, and richly colored metallic relief",4,2,True,True,False,True,1012,pair_097_native_SS_g1_r2_s1012,pair_097,97,4,0,True,False,False,True,2,sample_0221,1,pair_097_standalone_A_g1_r2_s1012,pair_097_standalone_B_g1_r2_s1012
missing_rating,,,,an Indonesian ikat textile panel,"an Indonesian ikat textile panel woven from resist-dyed threads with feathered edges, showing diamonds, ancestor figures, and rhythmic color bands",an Iban pua kumbu textile panel,"an Iban pua kumbu textile panel woven in warp ikat with deep red, black, and cream yarns, showing powerful hooked figures, spirit motifs, and mirrored geometric bands",,,,,,True,3033,pair_068_native_SS_g3_r3_s3033,pair_068,68,,,,,,False,3,sample_0222,3,pair_068_standalone_A_g3_r3_s3033,pair_068_standalone_B_g3_r3_s3033
missing_rating,,,,a Hungarian Matyó embroidery panel,"a Hungarian Matyó embroidery panel worked in red, pink, blue, yellow, and green thread, showing densely packed roses and curling floral sprays",a Slovak Detva embroidery panel,"a Slovak Detva embroidery panel worked in chain stitch and satin stitch, showing compact geometric flowers, hearts, and rhythmic folk borders",,,,,,False,2021,pair_077_native_SS_g2_r1_s2021,pair_077,77,,,,,,False,1,sample_0223,2,pair_077_standalone_A_g2_r1_s2021,pair_077_standalone_B_g2_r1_s2021
missing_rating,,,,an Indian Dhokra bronze figurine,"an Indian Dhokra bronze figurine made by lost-wax casting with an earthy bronze surface, showing elongated limbs, coiled-wire textures, and stylized tribal ornament",a Ghanaian Asante brass goldweight figurine,"a Ghanaian Asante brass goldweight figurine made by lost-wax casting in compact geometric form, showing a proverb-inspired human, animal, or tool motif with textured details",,,,,,True,3031,pair_055_native_SS_g3_r1_s3031,pair_055,55,,,,,,False,1,sample_0224,3,pair_055_standalone_A_g3_r1_s3031,pair_055_standalone_B_g3_r1_s3031
missing_rating,,,,a Chinese Jun ware ceramic bowl,"a Chinese Jun ware ceramic bowl with a thick opalescent blue glaze and irregular purple splashes, showing a simple rounded form and pooled color",a Japanese Hagi ware tea bowl,"a Japanese Hagi ware tea bowl with a porous stoneware body and milky white crackled glaze, showing a irregular foot and ash-toned surface",,,,,,True,3033,pair_028_native_SS_g3_r3_s3033,pair_028,28,,,,,,False,3,sample_0225,3,pair_028_standalone_A_g3_r3_s3033,pair_028_standalone_B_g3_r3_s3033
missing_rating,,,,a Japanese Raku tea bowl,"a Japanese Raku tea bowl with a hand-shaped low-fired body and irregular black glaze, showing a warped rim and tactile matte-to-gloss surface",a Japanese Onta ware bowl,"a Japanese Onta ware bowl made of stoneware with slip-trailed and combed decoration, showing rhythmic white, brown, and ochre bands made by wheel techniques",,,,,,True,1013,pair_019_native_SS_g1_r3_s1013,pair_019,19,,,,,,False,3,sample_0226,1,pair_019_standalone_A_g1_r3_s1013,pair_019_standalone_B_g1_r3_s1013
no_consensus_shift,False,False,False,an ancient Greek black-figure ceramic amphora,"an ancient Greek black-figure ceramic amphora with black silhouettes on red clay, showing mythological figures arranged in horizontal narrative registers",an ancient Cypriot bichrome ceramic amphora,"an ancient Cypriot bichrome ceramic amphora with red and black painted lines on a pale clay body, showing concentric circles, birds, and compact geometric panels",4,2,True,True,False,True,2023,pair_023_native_SS_g2_r3_s2023,pair_023,23,5,5,False,True,True,True,3,sample_0227,2,pair_023_standalone_A_g2_r3_s2023,pair_023_standalone_B_g2_r3_s2023
no_consensus_shift,False,False,False,a Chinese black-lacquer wooden bowl,"a Chinese black-lacquer wooden bowl with a deep-black lacquer surface and red or gold linear decoration, showing a thin balanced profile",a Burmese yun lacquerware bowl,"a Burmese yun lacquerware bowl with black lacquer incised and filled with red, green, and yellow pigments, showing zodiac figures and geometric bands",4,2,True,True,False,True,2023,pair_037_native_SS_g2_r3_s2023,pair_037,37,5,5,False,True,True,True,3,sample_0228,2,pair_037_standalone_A_g2_r3_s2023,pair_037_standalone_B_g2_r3_s2023
missing_rating,,,,a Japanese brocade obi sash,"a Japanese brocade obi sash woven in silk and metallic thread, showing large chrysanthemums, cranes, fans, and rhythmic geometric grounds",a Korean gold-thread brocade sash,"a Korean gold-thread brocade sash woven in colored silk with metallic thread, showing compact clouds, peonies, phoenixes, and repeating geometric borders",,,,,,True,2022,pair_067_native_SS_g2_r2_s2022,pair_067,67,,,,,,False,2,sample_0229,2,pair_067_standalone_A_g2_r2_s2022,pair_067_standalone_B_g2_r2_s2022
missing_rating,,,,a Japanese raden lacquerware tray,"a Japanese raden lacquerware tray with deep black lacquer and iridescent mother-of-pearl shell inlay forming bird, flower, and geometric motifs",a Korean najeonchilgi lacquerware tray,"a Korean najeonchilgi lacquerware tray with black lacquer and mother-of-pearl inlay, showing chrysanthemum scrolls, cranes, and repeated geometric borders",,,,,,False,3033,pair_035_native_SS_g3_r3_s3033,pair_035,35,,,,,,True,3,sample_0230,3,pair_035_standalone_A_g3_r3_s3033,pair_035_standalone_B_g3_r3_s3033
missing_rating,,,,a Moroccan Fes ceramic bowl,"a Moroccan Fes ceramic bowl with a white glazed body painted in cobalt blue, green, and yellow, showing organized star, arabesque, and palmette motifs",an Algerian Kabyle pottery bowl,"an Algerian Kabyle pottery bowl made of hand-built earthenware with red, black, and white painted decoration, showing triangles, chevrons, and protective geometric signs",,,,,,True,1013,pair_018_native_SS_g1_r3_s1013,pair_018,18,,,,,,False,3,sample_0231,1,pair_018_standalone_A_g1_r3_s1013,pair_018_standalone_B_g1_r3_s1013
missing_rating,,,,a Venetian millefiori glass-bead necklace,"a Venetian millefiori glass-bead necklace made from multicolored glass canes sliced into flower-like beads, showing red, blue, yellow, white, and green mosaic patterns",a Ghanaian Krobo powder-glass-bead necklace,"a Ghanaian Krobo powder-glass-bead necklace made from molded recycled glass powder, showing opaque hand-painted stripes, dots, chevrons, and earth and jewel colors",,,,,,False,1013,pair_093_native_SS_g1_r3_s1013,pair_093,93,,,,,,True,3,sample_0232,1,pair_093_standalone_A_g1_r3_s1013,pair_093_standalone_B_g1_r3_s1013
missing_rating,,,,a Japanese maki-e lacquerware vase,"a Japanese maki-e lacquerware vase with deep black lacquer sprinkled with gold and silver powder, showing cranes, pine branches, and landscape motifs",a Vietnamese sơn mài lacquerware vase,"a Vietnamese sơn mài lacquerware vase with layered black, red, and gold lacquer polished to depth, showing stylized bamboo, village, and eggshell-inlay motifs",,,,,,True,1012,pair_036_native_SS_g1_r2_s1012,pair_036,36,,,,,,False,2,sample_0233,1,pair_036_standalone_A_g1_r2_s1012,pair_036_standalone_B_g1_r2_s1012
no_consensus_shift,False,False,False,a Chinese carved-jade pendant,"a Chinese carved-jade pendant made from polished pale green or white jade, showing pierced clouds, dragons, or floral scrolls in low relief",a Māori pounamu hei tiki pendant,"a Māori pounamu hei tiki pendant carved from translucent greenstone in a compact ancestral figure, showing an inclined head, large eyes, and curved limbs",2,2,True,True,False,True,2021,pair_099_native_SS_g2_r1_s2021,pair_099,99,5,5,False,True,True,True,1,sample_0234,2,pair_099_standalone_A_g2_r1_s2021,pair_099_standalone_B_g2_r1_s2021
missing_rating,,,,a Chinese black-lacquer wooden bowl,"a Chinese black-lacquer wooden bowl with a deep-black lacquer surface and red or gold linear decoration, showing a thin balanced profile",a Burmese yun lacquerware bowl,"a Burmese yun lacquerware bowl with black lacquer incised and filled with red, green, and yellow pigments, showing zodiac figures and geometric bands",,,,,,True,3032,pair_037_native_SS_g3_r2_s3032,pair_037,37,,,,,,False,2,sample_0235,3,pair_037_standalone_A_g3_r2_s3032,pair_037_standalone_B_g3_r2_s3032
missing_rating,,,,a Japanese silk kimono,"a Japanese silk kimono with a lustrous woven ground and dyed or embroidered decoration, showing cranes, cherry blossoms, water, and seasonal motifs",a Cambodian hol silk robe,"a Cambodian hol silk robe made from weft-ikat silk with feathered pattern edges, showing repeating lozenges, flowers, and temple-inspired motifs",,,,,,False,1011,pair_062_native_SS_g1_r1_s1011,pair_062,62,,,,,,False,1,sample_0236,1,pair_062_standalone_A_g1_r1_s1011,pair_062_standalone_B_g1_r1_s1011
missing_rating,,,,a Dutch blue-and-white Delftware vase,"a Dutch blue-and-white Delftware vase with opaque white tin glaze, painted in cobalt blue with canal-house, tulip, and ornamental border motifs",a Tunisian Qallaline faience vase,"a Tunisian Qallaline faience vase with tin glaze, painted in cobalt blue, green, ochre, and manganese with cypress, arch, and floral motifs",,,,,,True,1013,pair_013_native_SS_g1_r3_s1013,pair_013,13,,,,,,False,3,sample_0237,1,pair_013_standalone_A_g1_r3_s1013,pair_013_standalone_B_g1_r3_s1013
missing_rating,,,,an Indonesian batik textile panel,"an Indonesian batik textile panel with wax-resist dyeing in indigo, brown, and cream, showing parang diagonals, kawung rosettes, and densely repeated floral motifs",a Japanese katazome textile panel,"a Japanese katazome textile panel with stencil-resist dyeing on cotton in indigo and white, showing waves, chrysanthemums, birds, and repeating geometric motifs",,,,,,True,3032,pair_072_native_SS_g3_r2_s3032,pair_072,72,,,,,,False,2,sample_0238,3,pair_072_standalone_A_g3_r2_s3032,pair_072_standalone_B_g3_r2_s3032
missing_rating,,,,an Indonesian batik cloth,"an Indonesian batik cloth with wax-resist dyeing in indigo, brown, and cream, showing parang diagonals, kawung rosettes, and densely repeated floral motifs",a Nigerian adire cloth,"a Nigerian adire cloth with indigo resist-dyed cotton, showing white circles, grids, comb-like marks, and hand-drawn or stitched geometric patterns",,,,,,True,1013,pair_071_native_SS_g1_r3_s1013,pair_071,71,,,,,,False,3,sample_0239,1,pair_071_standalone_A_g1_r3_s1013,pair_071_standalone_B_g1_r3_s1013
missing_rating,,,,a Ghanaian kente cloth,"a Ghanaian kente cloth woven in narrow strips of silk or rayon, showing alternating geometric blocks in gold, green, red, blue, and black",a Bhutanese yathra wool textile,"a Bhutanese yathra wool textile woven in thick colored wool with supplementary-weft motifs, showing repeating diamonds, flowers, and horizontal geometric bands",,,,,,False,1011,pair_080_native_SS_g1_r1_s1011,pair_080,80,,,,,,True,1,sample_0240,1,pair_080_standalone_A_g1_r1_s1011,pair_080_standalone_B_g1_r1_s1011
missing_rating,,,,a Spanish Toledo damascened box,"a Spanish Toledo damascened box made of blackened steel inlaid with gold and silver, showing Moorish arabesques and geometric filigree patterns",a Japanese nunome-zōgan metal-inlay box,"a Japanese nunome-zōgan metal-inlay box made of dark iron overlaid with gold and silver textile-like inlay, showing waves, flowers, and geometric bands",,,,,,False,2022,pair_045_native_SS_g2_r2_s2022,pair_045,45,,,,,,False,2,sample_0241,2,pair_045_standalone_A_g2_r2_s2022,pair_045_standalone_B_g2_r2_s2022
shift_location_disagreement,False,False,True,a Chinese sancai glazed ceramic jar,"a Chinese sancai glazed ceramic jar with amber, green, and cream lead glazes over a rounded earthenware body, showing drips and molded relief bands",a Peruvian Chulucanas pottery jar,"a Peruvian Chulucanas pottery jar with a burnished clay surface in black, cream, and brown, showing negative-painted geometric bands and abstract figures",3,2,True,False,True,True,2022,pair_022_native_SS_g2_r2_s2022,pair_022,22,2,5,True,False,True,True,2,sample_0242,2,pair_022_standalone_A_g2_r2_s2022,pair_022_standalone_B_g2_r2_s2022
missing_rating,,,,an Italian Renaissance maiolica vase,"an Italian Renaissance maiolica vase with opaque white tin glaze, painted in cobalt blue, ochre yellow, copper green, and manganese purple with a figurative medallion and scrolling foliage",a Spanish Manises lusterware vase,"a Spanish Manises lusterware vase made of tin-glazed earthenware with coppery metallic luster, showing cobalt-blue vines, heraldic shields, and repeating leaf motifs",,,,,,False,3032,pair_015_native_SS_g3_r2_s3032,pair_015,15,,,,,,False,2,sample_0243,3,pair_015_standalone_A_g3_r2_s3032,pair_015_standalone_B_g3_r2_s3032
shift_location_disagreement,False,False,True,a French Sèvres porcelain vase,"a French Sèvres porcelain vase with a bleu-céleste ground, gilded bronze-like ornament, and painted floral or courtly reserve panels",a Russian Imperial Porcelain cobalt-net vase,"a Russian Imperial Porcelain cobalt-net vase with cobalt-blue lattice, gold intersections, and radiating rosette motifs",4,3,True,True,True,True,2022,pair_007_native_SS_g2_r2_s2022,pair_007,7,4,5,True,True,True,True,2,sample_0244,2,pair_007_standalone_A_g2_r2_s2022,pair_007_standalone_B_g2_r2_s2022
missing_rating,,,,a German Meissen porcelain figurine,"a German Meissen porcelain figurine with modeled forms, painted in overglaze colors with gilded Rococo details",an Italian Capodimonte porcelain figurine,"an Italian Capodimonte porcelain figurine with modeled porcelain drapery and flowers, painted in pastel colors with theatrical Baroque gestures",,,,,,True,3033,pair_006_native_SS_g3_r3_s3033,pair_006,6,,,,,,False,3,sample_0245,3,pair_006_standalone_A_g3_r3_s3033,pair_006_standalone_B_g3_r3_s3033
missing_rating,,,,an Indian Patola double-ikat textile panel,"an Indian Patola double-ikat textile panel woven from precisely resist-dyed silk warp and weft, showing dancing figures, elephants, flowers, and geometric grids",a Timorese tais textile panel,"a Timorese tais textile panel woven in cotton warp ikat with red, black, yellow, and white bands, showing hooks, diamonds, and locally specific ancestral motifs",,,,,,False,2022,pair_070_native_SS_g2_r2_s2022,pair_070,70,,,,,,False,2,sample_0246,2,pair_070_standalone_A_g2_r2_s2022,pair_070_standalone_B_g2_r2_s2022
missing_rating,,,,an Italian tooled-leather wall panel,"an Italian tooled-leather wall panel made from embossed and gilded leather, showing scrolling acanthus leaves, heraldic forms, and brown-and-gold relief",a Spanish Córdoba guadamecí leather panel,"a Spanish Córdoba guadamecí leather panel made from silvered, painted, and embossed leather, showing Renaissance arabesques, flowers, and richly colored metallic relief",,,,,,False,2021,pair_097_native_SS_g2_r1_s2021,pair_097,97,,,,,,True,1,sample_0247,2,pair_097_standalone_A_g2_r1_s2021,pair_097_standalone_B_g2_r1_s2021
missing_rating,,,,an ancient Greek black-figure ceramic amphora,"an ancient Greek black-figure ceramic amphora with black silhouettes on red clay, showing mythological figures arranged in horizontal narrative registers",an ancient Cypriot bichrome ceramic amphora,"an ancient Cypriot bichrome ceramic amphora with red and black painted lines on a pale clay body, showing concentric circles, birds, and compact geometric panels",,,,,,True,1011,pair_023_native_SS_g1_r1_s1011,pair_023,23,,,,,,False,1,sample_0248,1,pair_023_standalone_A_g1_r1_s1011,pair_023_standalone_B_g1_r1_s1011
no_consensus_shift,False,False,False,a Japanese cast-iron tetsubin teapot,"a Japanese cast-iron tetsubin teapot with a dark textured iron body, arched handle, and relief decoration showing hailstone, pine, or geometric motifs",an Azerbaijani engraved-copper teapot,"an Azerbaijani engraved-copper teapot with a hammered copper body, curved spout, and incised floral medallions, boteh motifs, and geometric borders",4,3,True,True,True,True,2023,pair_057_native_SS_g2_r3_s2023,pair_057,57,5,5,False,True,True,True,3,sample_0249,2,pair_057_standalone_A_g2_r3_s2023,pair_057_standalone_B_g2_r3_s2023
missing_rating,,,,an Inuit soapstone figurine,"an Inuit soapstone figurine carved from dark gray-green stone with rounded tactile surfaces, showing a compact animal or human figure with incised details",a Kenyan Kisii soapstone figurine,"a Kenyan Kisii soapstone figurine carved from pale soapstone and polished, showing an abstract intertwined human or animal form with rounded contours",,,,,,True,3033,pair_100_native_SS_g3_r3_s3033,pair_100,100,,,,,,False,3,sample_0250,3,pair_100_standalone_A_g3_r3_s3033,pair_100_standalone_B_g3_r3_s3033
knowledge_insufficiency,True,False,True,a Mexican Otomi embroidered blouse,"a Mexican Otomi embroidered blouse worked in flat satin stitch, showing mirrored birds, deer, flowers, and fantastical animals around the neckline and sleeves",a Guatemalan huipil blouse,"a Guatemalan huipil blouse woven and embroidered in colors, showing diamonds, birds, maize, and community-specific geometric bands",2,4,True,False,True,True,3032,pair_075_native_SS_g3_r2_s3032,pair_075,75,2,5,True,False,True,True,2,sample_0251,3,pair_075_standalone_A_g3_r2_s3032,pair_075_standalone_B_g3_r2_s3032
composition_mechanism_failure,True,False,True,an Ottoman tinned-copper ewer,"an Ottoman tinned-copper ewer with a reflective silver-toned tinned surface, tall curved spout, and chased tulip, cypress, and arabesque decoration",a Bosnian engraved-copper coffee ewer,"a Bosnian engraved-copper coffee ewer with a copper body, long curved spout, and hand-hammered rosette, star, and interlaced geometric motifs",3,4,True,True,True,True,1012,pair_052_native_SS_g1_r2_s1012,pair_052,52,3,4,True,True,True,True,2,sample_0252,1,pair_052_standalone_A_g1_r2_s1012,pair_052_standalone_B_g1_r2_s1012
missing_rating,,,,a Chinese Jun ware ceramic bowl,"a Chinese Jun ware ceramic bowl with a thick opalescent blue glaze and irregular purple splashes, showing a simple rounded form and pooled color",a Japanese Hagi ware tea bowl,"a Japanese Hagi ware tea bowl with a porous stoneware body and milky white crackled glaze, showing a irregular foot and ash-toned surface",,,,,,False,2023,pair_028_native_SS_g2_r3_s2023,pair_028,28,,,,,,False,3,sample_0253,2,pair_028_standalone_A_g2_r3_s2023,pair_028_standalone_B_g2_r3_s2023
missing_rating,,,,a Persian minakari enamel plate,"a Persian minakari enamel plate with blue, turquoise, red, and white enamel over copper, showing floral arabesques and central medallions",a Georgian Minankari enamel plate,"a Georgian Minankari enamel plate with translucent jewel-toned enamel over engraved silver, showing compact flowers, birds, and scrolling vines outlined by metalwork",,,,,,True,2023,pair_050_native_SS_g2_r3_s2023,pair_050,50,,,,,,False,3,sample_0254,2,pair_050_standalone_A_g2_r3_s2023,pair_050_standalone_B_g2_r3_s2023
knowledge_insufficiency,True,False,True,a Chinese celadon ceramic bowl,"a Chinese celadon ceramic bowl with translucent blue-green glaze, showing carved lotus petals beneath the glaze",a Vietnamese Lý–Trần celadon ceramic bowl,"a Vietnamese Lý–Trần celadon ceramic bowl with a pale jade-green glaze and lightly crackled surface, showing carved lotus petals and combed floral decoration",2,2,True,False,False,True,1011,pair_010_native_SS_g1_r1_s1011,pair_010,10,3,4,True,False,True,True,1,sample_0255,1,pair_010_standalone_A_g1_r1_s1011,pair_010_standalone_B_g1_r1_s1011
missing_rating,,,,a Japanese cast-iron tetsubin teapot,"a Japanese cast-iron tetsubin teapot with a dark textured iron body, arched handle, and relief decoration showing hailstone, pine, or geometric motifs",an Azerbaijani engraved-copper teapot,"an Azerbaijani engraved-copper teapot with a hammered copper body, curved spout, and incised floral medallions, boteh motifs, and geometric borders",,,,,,True,1012,pair_057_native_SS_g1_r2_s1012,pair_057,57,,,,,,False,2,sample_0256,1,pair_057_standalone_A_g1_r2_s1012,pair_057_standalone_B_g1_r2_s1012
missing_rating,,,,a Japanese Raku tea bowl,"a Japanese Raku tea bowl with a hand-shaped low-fired body and irregular black glaze, showing a warped rim and tactile matte-to-gloss surface",a Japanese Onta ware bowl,"a Japanese Onta ware bowl made of stoneware with slip-trailed and combed decoration, showing rhythmic white, brown, and ochre bands made by wheel techniques",,,,,,False,2021,pair_019_native_SS_g2_r1_s2021,pair_019,19,,,,,,False,1,sample_0257,2,pair_019_standalone_A_g2_r1_s2021,pair_019_standalone_B_g2_r1_s2021
missing_rating,,,,a Japanese maki-e lacquerware box,"a Japanese maki-e lacquerware box with deep black lacquer sprinkled with gold and silver powder, showing cranes, pine branches, and landscape motifs",a Thai lai rod nam lacquerware box,"a Thai lai rod nam lacquerware box with black lacquer covered by gold-leaf resist decoration, showing flame, deity, and scrolling vegetal patterns",,,,,,True,2023,pair_031_native_SS_g2_r3_s2023,pair_031,31,,,,,,False,3,sample_0258,2,pair_031_standalone_A_g2_r3_s2023,pair_031_standalone_B_g2_r3_s2023
missing_rating,,,,an Indian kantha quilt,"an Indian kantha quilt made from layered cotton joined by running stitches, showing rippling lines, lotus flowers, animals, and narrative folk scenes",a Korean bojagi patchwork wrapping cloth,"a Korean bojagi patchwork wrapping cloth assembled from translucent or opaque fabric rectangles, showing asymmetrical geometric seams and jewel-toned color blocks",,,,,,True,2022,pair_078_native_SS_g2_r2_s2022,pair_078,78,,,,,,False,2,sample_0259,2,pair_078_standalone_A_g2_r2_s2022,pair_078_standalone_B_g2_r2_s2022
missing_rating,,,,a Chinese cloisonné vase,"a Chinese cloisonné vase with turquoise and cobalt-blue enamel cells separated by gilded metal wires, showing lotus, cloud, and auspicious motifs",a Georgian Minankari enamel vase,"a Georgian Minankari enamel vase with translucent jewel-toned enamel over engraved silver, showing compact flowers, birds, and scrolling vines outlined by metalwork",,,,,,False,1012,pair_041_native_SS_g1_r2_s1012,pair_041,41,,,,,,True,2,sample_0260,1,pair_041_standalone_A_g1_r2_s1012,pair_041_standalone_B_g1_r2_s1012
missing_rating,,,,a Japanese Imari porcelain jar,"a Japanese Imari porcelain jar with cobalt-blue underglaze and iron-red and gold overglaze decoration, showing floral panels and patterned reserves",a Korean Joseon iron-painted porcelain jar,"a Korean Joseon iron-painted porcelain jar with freely brushed iron-brown decoration on white porcelain, showing dragons, bamboo, or abbreviated floral motifs",,,,,,True,1011,pair_004_native_SS_g1_r1_s1011,pair_004,4,,,,,,False,1,sample_0261,1,pair_004_standalone_A_g1_r1_s1011,pair_004_standalone_B_g1_r1_s1011
missing_rating,,,,a Japanese silk kimono,"a Japanese silk kimono with a lustrous woven ground and dyed or embroidered decoration, showing cranes, cherry blossoms, water, and seasonal motifs",a Cambodian hol silk robe,"a Cambodian hol silk robe made from weft-ikat silk with feathered pattern edges, showing repeating lozenges, flowers, and temple-inspired motifs",,,,,,True,1012,pair_062_native_SS_g1_r2_s1012,pair_062,62,,,,,,False,2,sample_0262,1,pair_062_standalone_A_g1_r2_s1012,pair_062_standalone_B_g1_r2_s1012
